EODDate,EODPrice
42618,772.44
42619,788.87
42620,784.48
42621,784.06
42622,760.14
42625,771.49
42626,761.01
42627,761.09
42628,769.69
42629,778.52
42632,775.1
42633,780.22
42634,789.74
42635,804.7
42636,805.75
42639,799.16
42640,816.11
42641,828.72
42642,829.05
42643,837.31
42646,836.74
42647,834.03
42648,844.36
42649,841.66
42650,839.43
42653,841.71
42654,831
42655,834.09
42656,829.28
42657,822.96
42660,812.95
42661,817.65
42662,817.69
42663,810.32
42664,818.99
42667,838.09
42668,835.18
42669,822.59
42670,818.36
42671,776.32
42674,789.82
42675,785.41
42676,765.56
42677,767.03
42678,755.05
42681,784.93
42682,787.75
42683,771.88
42684,742.38
42685,739.01
42688,719.07
42689,743.24
42690,746.49
42691,756.4
42692,760.16
42695,780
42696,785.33
42697,780.12
42698,780.12
42699,780.37
42702,766.77
42703,762.52
42704,750.57
42705,743.65
42706,740.34
42709,759.36
42710,764.72
42711,770.42
42712,767.33
42713,768.66
42716,760.12
42717,774.34
42718,768.82
42719,761
42720,757.77
42723,766
42724,771.22
42725,770.6
42726,766.34
42727,760.59
42730,760.59
42731,771.4
42732,772.13
42733,765.15
42734,749.87
42737,749.87
42738,753.67
42739,757.18
42740,780.45
42741,795.99
42744,796.92
42745,795.9
42746,799.02
42747,813.64
42748,817.14
42751,817.14
42752,809.72
42753,807.48
42754,809.04
42755,808.33
42758,817.88
42759,822.44
42760,836.52
42761,839.15
42762,835.77
42765,830.38
42766,823.48
42767,832.35
42768,839.95
42769,810.2
42772,807.64
42773,812.5
42774,819.71
42775,821.36
42776,827.46
42779,836.53
42780,836.39
42781,842.7
42782,844.14
42783,845.07
42786,845.07
42787,856.44
42788,855.61
42789,852.19
42790,845.24
42793,848.64
42794,845.04
42795,853.08
42796,848.91
42797,849.88
42800,846.61
42801,846.02
42802,850.5
42803,853
42804,852.46
42807,854.59
42808,852.53
42809,852.97
42810,853.42
42811,852.31
42814,856.97
42815,843.2
42816,848.06
42817,847.38
42818,845.61
42821,846.82
42822,856
42823,874.32
42824,876.34
42825,886.54
42828,891.51
42829,906.83
42830,909.28
42831,898.28
42832,894.88
42835,907.04
42836,902.36
42837,896.23
42838,884.67
42839,884.67
42842,901.99
42843,903.78
42844,899.2
42845,902.06
42846,898.53
42849,907.41
42850,907.62
42851,909.29
42852,918.38
42853,924.99
42856,948.23
42857,946.94
42858,941.03
42859,937.53
42860,934.15
42863,949.04
42864,952.82
42865,948.95
42866,947.62
42867,961.35
42870,957.97
42871,966.07
42872,944.76
42873,958.49
42874,959.84
42877,970.67
42878,971.54
42879,980.35
42880,993.38
42881,995.78
42884,995.78
42885,996.7
42886,994.62
42887,995.95
42888,1006.73
42891,1011.34
42892,1003
42893,1010.07
42894,1010.27
42895,978.31
42898,964.91
42899,980.79
42900,976.47
42901,964.17
42902,987.71
42905,995.17
42906,992.59
42907,1002.23
42908,1001.3
42909,1003.74
42912,993.98
42913,976.78
42914,990.33
42915,975.93
42916,968
42919,953.66
42920,953.66
42921,971.4
42922,965.14
42923,978.76
42926,996.47
42927,994.13
42928,1006.51
42929,1000.63
42930,1001.81
42933,1010.04
42934,1024.45
42935,1026.87
42936,1028.7
42937,1025.67
42940,1038.95
42941,1039.87
42942,1052.8
42943,1046
42944,1020.04
42947,987.78
42948,996.19
42949,995.89
42950,986.92
42951,987.58
42954,992.27
42955,989.84
42956,982.01
42957,956.92
42958,967.99
42961,983.3
42962,982.74
42963,978.18
42964,960.57
42965,958.47
42968,953.29
42969,966.9
42970,958
42971,952.45
42972,945.26
42975,946.02
42976,954.06
42977,967.59
42978,980.6
42979,978.25
42982,978.25
42983,965.27
42984,967.8
42985,979.8
