EODDate,EODPrice
42292,2023.86
42293,2033.11
42296,2033.66
42297,2030.77
42298,2018.94
42299,2052.51
42300,2075.15
42303,2071.18
42304,2065.89
42305,2090.35
42306,2089.41
42307,2079.36
42310,2104.05
42311,2109.79
42312,2102.31
42313,2099.93
42314,2099.2
42317,2078.58
42318,2081.72
42319,2075
42320,2045.97
42321,2023.04
42324,2053.19
42325,2050.44
42326,2083.58
42327,2081.24
42328,2089.17
42331,2086.59
42332,2089.14
42333,2088.87
42334,2088.87
42335,2090.11
42338,2080.41
42339,2102.63
42340,2079.51
42341,2049.62
42342,2091.69
42345,2077.07
42346,2063.59
42347,2047.62
42348,2052.23
42349,2012.37
42352,2021.94
42353,2043.41
42354,2073.07
42355,2041.89
42356,2005.55
42359,2021.15
42360,2038.97
42361,2064.29
42362,2060.99
42363,2060.99
42366,2056.5
42367,2078.36
42368,2063.36
42369,2043.94
42370,2043.94
42373,2012.66
42374,2016.71
42375,1990.26
42376,1943.09
42377,1922.03
42380,1923.67
42381,1938.68
42382,1890.28
42383,1921.84
42384,1880.33
42387,1880.33
42388,1881.33
42389,1859.33
42390,1868.99
42391,1906.9
42394,1877.08
42395,1903.63
42396,1882.95
42397,1893.36
42398,1940.24
42401,1939.38
42402,1903.03
42403,1912.53
42404,1915.45
42405,1880.05
42408,1853.44
42409,1852.21
42410,1851.86
42411,1829.08
42412,1864.78
42415,1864.78
42416,1895.58
42417,1926.82
42418,1917.83
42419,1917.78
42422,1945.5
42423,1921.27
42424,1929.8
42425,1951.7
42426,1948.05
42429,1932.23
42430,1978.35
42431,1986.45
42432,1993.4
42433,1999.99
42436,2001.76
42437,1979.26
42438,1989.26
42439,1989.57
42440,2022.19
42443,2019.64
42444,2015.93
42445,2027.22
42446,2040.59
42447,2049.58
42450,2051.6
42451,2049.8
42452,2036.71
42453,2035.94
42454,2035.94
42457,2037.05
42458,2055.01
42459,2063.95
42460,2059.74
42461,2072.78
42464,2066.13
42465,2045.17
42466,2066.66
42467,2041.91
42468,2047.6
42471,2041.99
42472,2061.72
42473,2082.42
42474,2082.78
42475,2080.73
42478,2094.34
42479,2100.8
42480,2102.4
42481,2091.48
42482,2091.58
42485,2087.79
42486,2091.7
42487,2095.15
42488,2075.81
42489,2065.3
42492,2081.43
42493,2063.37
42494,2051.12
42495,2050.63
42496,2057.14
42499,2058.69
42500,2084.39
42501,2064.46
42502,2064.11
42503,2046.61
42506,2066.66
42507,2047.21
42508,2047.63
42509,2040.04
42510,2052.32
42513,2048.04
42514,2076.06
42515,2090.54
42516,2090.1
42517,2099.06
42520,2099.06
42521,2096.96
42522,2099.33
42523,2105.26
42524,2099.13
42527,2109.41
42528,2112.13
42529,2119.12
42530,2115.48
42531,2096.07
42534,2079.06
42535,2075.32
42536,2071.5
42537,2077.99
42538,2071.22
42541,2083.25
42542,2088.9
42543,2085.45
42544,2113.32
42545,2037.41
42548,2000.54
42549,2036.09
42550,2070.77
42551,2098.86
42552,2102.95
42555,2102.95
42556,2088.55
42557,2099.73
42558,2097.9
42559,2129.9
42562,2137.16
42563,2152.14
42564,2152.43
42565,2163.75
42566,2161.74
42569,2166.89
42570,2163.78
42571,2173.02
42572,2165.17
42573,2175.03
42576,2168.48
42577,2169.18
42578,2166.58
42579,2170.06
42580,2173.6
42583,2170.84
42584,2157.03
42585,2163.79
42586,2164.25
42587,2182.87
42590,2180.89
42591,2181.74
42592,2175.49
42593,2185.79
42594,2184.05
42597,2190.15
42598,2178.15
42599,2182.22
42600,2187.02
42601,2183.87
42604,2182.64
42605,2186.9
42606,2175.44
42607,2172.47
42608,2169.04
42611,2180.38
42612,2176.12
42613,2170.95
42614,2170.86
42615,2179.98
42618,2179.98
42619,2186.48
42620,2186.16
42621,2181.3
42622,2127.81
42625,2159.04
42626,2127.02
42627,2125.77
42628,2147.26
42629,2139.16
42632,2139.12
42633,2139.76
42634,2163.12
42635,2177.18
42636,2164.69
42639,2146.1
42640,2159.93
42641,2171.37
42642,2151.13
42643,2168.27
42646,2161.2
42647,2150.49
42648,2159.73
42649,2160.77
42650,2153.74
42653,2163.66
42654,2136.73
42655,2139.18
42656,2132.55
42657,2132.98
42660,2126.5
42661,2139.6
42662,2144.29
42663,2141.34
42664,2141.16
42667,2151.33
42668,2143.16
42669,2139.43
42670,2133.04
42671,2126.41
42674,2126.15
42675,2111.72
42676,2097.94
42677,2088.66
42678,2085.18
42681,2131.52
42682,2139.56
42683,2163.26
42684,2167.48
42685,2164.45
42688,2164.2
42689,2180.39
42690,2176.94
42691,2187.12
42692,2181.9
42695,2198.18
42696,2202.94
42697,2204.72
42698,2204.72
42699,2213.35
42702,2201.72
42703,2204.66
42704,2198.81
42705,2191.08
42706,2191.95
42709,2204.71
42710,2212.23
42711,2241.35
42712,2246.19
42713,2259.53
42716,2256.96
42717,2271.72
42718,2253.28
42719,2262.03
42720,2258.07
42723,2262.53
42724,2270.76
42725,2265.18
42726,2260.96
42727,2263.79
42730,2263.79
42731,2268.88
42732,2249.92
42733,2249.26
42734,2238.83
42737,2238.83
42738,2257.83
42739,2270.75
42740,2269
42741,2276.98
42744,2268.9
42745,2268.9
42746,2275.32
42747,2270.44
42748,2274.64
42751,2274.64
42752,2267.89
42753,2271.89
42754,2263.69
42755,2271.31
42758,2265.2
42759,2280.07
42760,2298.37
42761,2296.68
42762,2294.69
42765,2280.9
42766,2278.87
42767,2279.55
42768,2280.85
42769,2297.42
42772,2292.56
42773,2293.08
42774,2294.67
42775,2307.87
42776,2316.1
42779,2328.25
42780,2337.58
42781,2349.25
42782,2347.22
42783,2351.16
42786,2351.16
42787,2365.38
42788,2362.82
42789,2363.81
42790,2367.34
42793,2369.75
42794,2363.64
42795,2395.96
42796,2381.92
42797,2383.12
42800,2375.31
42801,2368.39
42802,2362.98
42803,2364.87
42804,2372.6
42807,2373.47
42808,2365.45
42809,2385.26
42810,2381.38
42811,2378.25
42814,2373.47
42815,2344.02
42816,2348.45
42817,2345.96
42818,2343.98
42821,2341.59
42822,2358.57
42823,2361.13
42824,2368.06
42825,2362.72
42828,2358.84
42829,2360.16
42830,2352.95
42831,2357.49
42832,2355.54
42835,2357.16
42836,2353.78
42837,2344.93
42838,2328.95
42839,2328.95
42842,2349.01
42843,2342.19
42844,2338.17
42845,2355.84
42846,2348.69
42849,2374.15
42850,2388.61
42851,2387.45
42852,2388.77
42853,2384.2
42856,2388.33
42857,2391.17
42858,2388.13
42859,2389.52
42860,2399.29
42863,2399.38
42864,2396.92
42865,2399.63
42866,2394.44
42867,2390.9
42870,2402.32
42871,2400.67
42872,2357.03
42873,2365.72
42874,2381.73
42877,2394.02
42878,2398.42
42879,2404.39
42880,2415.07
42881,2415.82
42884,2415.82
42885,2412.91
42886,2411.8
42887,2430.06
42888,2439.07
42891,2436.1
42892,2429.33
42893,2433.14
42894,2433.79
42895,2431.77
42898,2429.39
42899,2440.35
42900,2437.92
42901,2432.46
42902,2433.15
42905,2453.46
42906,2437.03
42907,2435.61
42908,2434.5
42909,2438.3
42912,2439.07
42913,2419.38
42914,2440.69
42915,2419.7
42916,2423.41
42919,2429.01
42920,2429.01
42921,2432.54
42922,2409.75
42923,2425.18
42926,2427.43
42927,2425.53
42928,2443.25
42929,2447.83
42930,2459.27
42933,2459.14
42934,2460.61
42935,2473.83
42936,2473.45
42937,2472.54
42940,2469.91
42941,2477.13
42942,2477.83
42943,2475.42
42944,2472.1
42947,2470.3
42948,2476.35
42949,2477.57
42950,2472.16
42951,2476.83
42954,2480.91
42955,2474.92
42956,2474.02
42957,2438.21
42958,2441.32
42961,2465.84
42962,2464.61
42963,2468.11
42964,2430.01
42965,2425.55
42968,2428.37
42969,2452.51
42970,2444.04
42971,2438.97
42972,2443.05
42975,2444.24
42976,2446.3
42977,2457.59
42978,2471.65
42979,2476.55
42982,2476.55
42983,2457.85
42984,2465.54
42985,2462.66
